CNE_EIC,Type,lng,lat
17T000000022378V,Line,0.822655251389714,44.1026752660293
17T000000022407D,Line,1.52254929766071,45.2148568697396
17T000000022487Q,Line,-0.338614008204333,49.1385402976715
17T000000022485U,Line,-0.338614008204333,49.1385402976715
17T000000022488O,Line,-0.318614008204333,49.1585402976715
17T0000000226083,Line,4.71879731015931,45.5429655935769
17T000000022602F,Line,4.71879731015931,45.5429655935769
17T000000022604B,Line,4.71879731015931,45.5429655935769
17T0000000226059,Line,4.71879731015931,45.5429655935769
17T0000000226067,Line,4.73879731015931,45.56296559357691
17T000000022621B,Line,1.64003258734085,50.6971053253338
17T0000000226423,Line,1.64003258734085,50.6971053253338
17T000000022693N,Line,1.62101264712695,46.4580848992097
17T000000022694L,Line,1.62101264712695,46.4580848992097
17T000000022695J,Line,1.62101264712695,46.4580848992097
17T000000022696H,Line,1.62101264712695,46.4580848992097
17T000000022697F,Line,1.62101264712695,46.4580848992097
17T000000022698D,Line,1.64101264712695,46.4780848992097
17T000000022684O,Line,1.64101264712695,46.4780848992097
17T000000022685M,Line,1.62101264712695,46.4580848992097
17T000000022687I,Line,1.62101264712695,46.4580848992097
17T000000022686K,Line,1.62101264712695,46.4580848992097
17T000000022688G,Line,1.62101264712695,46.4580848992097
17T000000022689E,Line,1.62101264712695,46.4580848992097
17T000000022728U,Line,1.95168253383257,48.7743233307368
17T0000000227306,Line,1.95168253383257,48.7743233307368
17T0000000227322,Line,1.95168253383257,48.7743233307368
17T0000000225338,Line,5.48095859984256,43.321025755869
17T0000000225346,Line,5.48095859984256,43.321025755869
17T000000022532A,Line,5.48095859984256,43.321025755869
17T0000000225354,Line,5.500958599842559,43.341025755869
17T000000022775L,Line,2.9992649154028,45.7652009521589
17T000000022776J,Line,2.9992649154028,45.7652009521589
17T000000022852T,Line,5.8920200274819,43.1320080382273
17T000000023144E,Line,2.26170536558522,48.9378262897105
17T0000000231494,Line,2.26170536558522,48.9378262897105
17T0000000231478,Line,2.28170536558522,48.9578262897105
17T0000000231583,Line,3.50547948039584,50.311842818732
17T000000023188V,Line,-0.860763877463153,45.9669236467255
17T000000023187X,Line,-0.860763877463153,45.9669236467255
17T000001005111N,Line,3.97620988087985,48.6498239468641
17T000001005112L,Line,3.97620988087985,48.6498239468641
17T000000023224G,Line,1.46614311224266,44.9159074875012
17T0000000232628,Line,4.90696229113124,43.453865436476
17T000000023241G,Line,4.90696229113124,43.453865436476
17T0000000232652,Line,4.90696229113124,43.453865436476
17T000000023267Z,Line,4.92696229113124,43.473865436476
17T000000023359U,Line,0.0877454948921846,45.6991985983493
17T0000000233608,Line,0.0877454948921846,45.6991985983493
17T0000000233616,Line,0.0877454948921846,45.6991985983493
17T000000023382Z,Line,0.0877454948921846,45.6991985983493
17T000000023388N,Line,-0.551524689784875,48.7369218051188
17T000000023400M,Line,5.2094963868017,46.2326233429418
17T0000000234345,Line,-0.524284245243995,44.8211419169841
17T0000000234353,Line,-0.524284245243995,44.8211419169841
17T000000023440A,Line,3.48093084450856,43.3863372518002
17T000000023475S,Line,3.47185333832657,46.1588584057407
17T000000023529V,Line,3.45766833183365,43.6061876940843
17T0000000235309,Line,3.47766833183365,43.6261876940843
17T-FR-000000511,Line,6.16287281543297,46.8720702644557
17T-FR-00000053Y,Line,6.16287281543297,46.8720702644557
17T000000023588F,Line,6.73288610420429,43.437376796396
17T000000023589D,Line,6.75288610420429,43.45737679639601
17T000000023608Z,Line,2.09458049209592,50.4996160706925
17T000000023882F,Line,4.83340633058501,45.3352564220958
17T0000000238867,Line,3.72387983897396,43.9457071697169
17T0000000238875,Line,3.72387983897396,43.9457071697169
17T000000023899Z,Line,3.08464595267107,47.0314761472386
17T000000023965B,Line,2.38484304101854,48.0888403841565
17T0000000239669,Line,2.38484304101854,48.0888403841565
17T0000000239677,Line,2.40484304101854,48.1088403841565
17T0000000239685,Line,2.40484304101854,48.1088403841565
17T0000000239774,Line,2.67851359809667,43.2417763508751
17T0000000239782,Line,2.67851359809667,43.2417763508751
17T000000023980F,Line,2.67851359809667,43.2417763508751
17T000000023981D,Line,2.69851359809667,43.2617763508751
17T000000024022N,Line,2.69851359809667,43.2617763508751
17T000000023972E,Line,2.67851359809667,43.2417763508751
17T000000023973C,Line,2.67851359809667,43.2417763508751
17T000000023974A,Line,2.67851359809667,43.2417763508751
17T0000000239758,Line,2.69851359809667,43.2617763508751
17T000000024024J,Line,2.87053232465527,47.5065081949844
17T0000000240396,Line,2.88599626835307,50.336635493223
17T000000024077Z,Line,5.80385027938043,46.0559221802
17T000000024078X,Line,5.823850279380429,46.0759221802
17T000000024079V,Line,5.84385027938043,46.0959221802
17T0000000240671,Line,5.80385027938043,46.0559221802
17T000000024069Y,Line,5.80385027938043,46.0559221802
17T000000024070C,Line,5.80385027938043,46.0559221802
17T000000024187S,Line,1.4116364038781,43.6578581114678
17T000000024188Q,Line,1.4316364038781,43.67785811146781
17T000000024195T,Line,4.78673948070056,45.5717851739007
17T000000024199L,Line,4.80673948070056,45.5917851739007
17T000000024200P,Line,4.78673948070056,45.5717851739007
17T000000023676I,Line,4.78229850060113,45.5754963493184
17T000000023677G,Line,4.80229850060113,45.5954963493184
17T000000023678E,Line,4.82229850060113,45.6154963493184
17T000000024230G,Line,2.22766389313772,44.5409873070024
17T000000024231E,Line,2.22766389313772,44.5409873070024
17T000000024232C,Line,2.22766389313772,44.5409873070024
17T0000000243425,Line,2.25275347275166,43.6231356861756
17T0000000243603,Line,7.68396995463071,48.5307715880679
17T000000024363Y,Line,7.68396995463071,48.5307715880679
17T000000023724X,Line,0.992429816197011,49.3498875910117
17T000000023725V,Line,0.992429816197011,49.3498875910117
17T000000023726T,Line,0.992429816197011,49.3498875910117
17T000000023727R,Line,1.012429816197011,49.3698875910117
17T000000023728P,Line,1.012429816197011,49.3698875910117
17T000000023729N,Line,1.012429816197011,49.3698875910117
17T000000023809P,Line,2.27955760894776,51.0123282131429
17T000000023813Y,Line,2.27955760894776,51.0123282131429
17T000000023815U,Line,2.29955760894776,51.0323282131429
17T000000023817Q,Line,2.31955760894776,51.0523282131429
17T000000023776E,Line,1.02247706984386,49.4190160739168
17T000000024371Z,Line,3.07417803015438,44.921948089485
17T000000024379J,Line,-0.517818507206261,46.2190190838142
17T000000024380Y,Line,-0.517818507206261,46.2190190838142
17T000000024381W,Line,-0.517818507206261,46.2190190838142
17T000000024402D,Line,-0.497818507206261,46.23901908381421
17T000000024403B,Line,-0.497818507206261,46.23901908381421
17T0000000244049,Line,-0.517818507206261,46.2190190838142
17T000000024375R,Line,-0.517818507206261,46.2190190838142
17T000000024376P,Line,-0.517818507206261,46.2190190838142
17T000000024378L,Line,-0.497818507206261,46.23901908381421
17T000000024459L,Line,6.55332064389632,43.2666621882217
17T000000024461Y,Line,6.573320643896319,43.2866621882217
17T000000024490R,Line,6.13643426482729,44.5783188722524
17T000000023681P,Line,3.33903480038246,50.316954479516
17T0000000237026,Line,3.33903480038246,50.316954479516
17T0000000237042,Line,3.35903480038246,50.336954479516
17T000000023707X,Line,3.37903480038246,50.356954479516
17T000000024493L,Line,4.71107849457359,46.629546395794
17T000000024494J,Line,4.71107849457359,46.629546395794
17T000000024491P,Line,4.71107849457359,46.629546395794
17T000000024492N,Line,4.71107849457359,46.629546395794
17T000000024529Q,Line,7.22645671831738,47.8997872665004
17T0000000245304,Line,7.22645671831738,47.8997872665004
17T000000024579B,Line,4.07575415001608,46.6095315183993
17T0000000247688,Line,2.26788530080229,48.8338455746814
17T0000000247769,Line,0.14819482044824,49.4775377946495
17T0000000247777,Line,0.16819482044824,49.4975377946495
17T000000024774D,Line,0.14819482044824,49.4775377946495
17T000000024775B,Line,0.16819482044824,49.4975377946495
17T000000024660S,Line,4.50274444517701,46.7472894219476
17T000000024661Q,Line,4.50274444517701,46.7472894219476
17T000000024862G,Line,2.70217096336823,49.3608110808547
17T000000024863E,Line,2.70217096336823,49.3608110808547
17T0000000248749,Line,2.2114851851833,50.8507684669474
17T0000000248765,Line,2.2114851851833,50.8507684669474
17T0000000248773,Line,2.2314851851833,50.8707684669474
17T-FR-000000163,Line,6.08128824736255,48.5199162949539
17T-FR-000000171,Line,6.08128824736255,48.5199162949539
17T000000024897Y,Line,6.08128824736255,48.5199162949539
17T-FR-00000019Y,Line,6.08128824736255,48.5199162949539
17T-FR-00000020C,Line,6.101288247362549,48.5399162949539
17T000000024900Y,Line,-0.428985255177515,42.9842384983961
17T000000024901W,Line,-0.428985255177515,42.9842384983961
17T000000024941K,Line,7.38132918119189,47.7687463081762
17T000000024940M,Line,7.38132918119189,47.7687463081762
17T000000025009A,Line,1.98351820389144,43.3844221910189
17T000000025010P,Line,2.00351820389144,43.4044221910189
17T000000025014H,Line,3.25485796628144,45.5547543592575
17T000000025015F,Line,3.25485796628144,45.5547543592575
17T0000000250529,Line,4.37586962132668,45.4439754149128
17T000000025058Y,Line,0.586730676443699,43.622304400594
17T000000025124A,Line,4.58332411264498,43.8300760959797
17T000000025122E,Line,4.58332411264498,43.8300760959797
17T000000025123C,Line,4.603324112644979,43.8500760959797
17T000000025205A,Line,7.51696833304807,47.6544494592669
17T0000000252068,Line,7.51696833304807,47.6544494592669
17T000000025419S,Line,-4.23660892209346,48.4604296284535
17T0000000254206,Line,-4.23660892209346,48.4604296284535
17T0000000254214,Line,-4.21660892209346,48.4804296284535
17T000000025449J,Line,5.77453218291594,49.3074629877295
17T000000025448L,Line,5.77453218291594,49.3074629877295
17T000000025450Y,Line,5.77453218291594,49.3074629877295
17T000000025451W,Line,5.77453218291594,49.3074629877295
17T-FR-000000600,Line,0.392496202709238,43.1130043234257
17T0000000255893,Line,2.93783713895912,49.6576746598042
17T0000000255877,Line,2.93783713895912,49.6576746598042
17T0000000255885,Line,2.93783713895912,49.6576746598042
17T000000025593C,Line,-1.26055474596773,48.5637985739323
17T000000025594A,Line,-1.24055474596773,48.58379857393231
17T000000025592E,Line,-1.26055474596773,48.5637985739323
17T000000025662J,Line,5.02337231682319,43.3831333852189
17T000000025664F,Line,5.02337231682319,43.3831333852189
17T000000025641R,Line,5.02337231682319,43.3831333852189
17T0000000256695,Line,3.89991180655143,44.6204955440888
17T000000025702X,Line,1.27398730513439,43.5981229479688
17T000000025681F,Line,1.27398730513439,43.5981229479688
17T000000025715O,Line,-0.43453928373775,43.3152740829272
17T000000025716M,Line,-0.41453928373775,43.33527408292721
17T000000025751K,Line,1.27334372826284,43.8168140819519
17T0000000257497,Line,1.27334372826284,43.8168140819519
17T000000025750M,Line,1.29334372826284,43.8368140819519
17T000000025796Z,Line,3.26524368765717,45.7200142183199
17T000000025800X,Line,1.82824314360794,50.0108783242458
17T0000000258299,Line,7.18755389272361,43.7196042829598
17T0000000258671,Line,2.98184949542712,43.1969437602248
17T-FR-00000021A,Line,7.30653375058812,48.0836766136601
17T0000000252602,Line,3.47813471814553,49.3433759678337
17T0000000259465,Line,4.57325536995475,49.8273573407964
17T-FR-00000068L,Line,4.57325536995475,49.8273573407964
17T-FR-000000260,Line,4.57325536995475,49.8273573407964
17T-FR-000000228,Line,4.57325536995475,49.8273573407964
17T-FR-000000236,Line,4.57325536995475,49.8273573407964
17T000000025950E,Line,4.59325536995475,49.8473573407964
17T-FR-000000244,Line,4.59325536995475,49.8473573407964
17T-FR-000000252,Line,4.59325536995475,49.8473573407964
17T0000000259619,Line,-4.49669284034627,48.4255326554362
17T000000026039X,Line,4.79630051853306,49.747945657722
17T000000026040B,Line,4.79630051853306,49.747945657722
17T0000000260419,Line,4.79630051853306,49.747945657722
17T0000000260427,Line,4.816300518533059,49.767945657722
17T0000000260435,Line,4.816300518533059,49.767945657722
17T000000026057V,Line,7.2583642264867,47.7531645495715
17T000000026059R,Line,7.278364226486699,47.7731645495715
17T000000026274N,Line,6.79095406595433,45.6191103814202
17T0000000263027,Line,3.19552758430971,45.8088582786566
17T000000026281Q,Line,3.19552758430971,45.8088582786566
17T0000000263035,Line,3.21552758430971,45.8288582786566
17T-FR-00000054W,Line,6.6637700569213,47.3672061368288
17T0000000263116,Line,6.6637700569213,47.3672061368288
17T000000026308W,Line,6.6637700569213,47.3672061368288
17T000000026309U,Line,6.6637700569213,47.3672061368288
17T0000000263108,Line,6.6637700569213,47.3672061368288
17T0000000263132,Line,6.6837700569213,47.3872061368288
17T0000000263213,Line,1.78440399346814,50.9035038738179
17T000000026349I,Line,1.2183166187797,49.3175042878077
17T0000000263969,Line,3.28115663340454,44.7914534090245
17T0000000263977,Line,3.28115663340454,44.7914534090245
17T000000026426Q,Line,7.52598185126324,48.6117673158279
17T000000026427O,Line,7.52598185126324,48.6117673158279
17T000000026441U,Line,2.26029193187854,47.1019746048418
17T000000026462M,Line,2.28029193187854,47.1219746048418
17T000000026440W,Line,2.26029193187854,47.1019746048418
17T000000027102A,Line,-0.551383812201978,45.0102182613891
17T-FR-00000059M,Line,-0.593688906876824,43.3859388377176
17T0000000264787,Line,-4.19346975313612,48.4441078888144
17T000000026520Y,Line,3.29149913566756,50.2972897351146
17T000000026519J,Line,3.29149913566756,50.2972897351146
17T000000026551N,Line,3.92893059582542,50.263204224412
17T0000000265589,Line,-0.943913068351272,47.2668110845631
17T0000000265872,Line,1.46418368388806,45.926188921022
17T000000026641M,Line,-1.5772606891194,49.4765671474483
17T000000026662E,Line,-1.5772606891194,49.4765671474483
17T000000026663C,Line,-1.5572606891194,49.4965671474483
17T000000026664A,Line,-1.5572606891194,49.4965671474483
17T0000000266658,Line,-1.5372606891194,49.5165671474483
17T0000000266666,Line,-1.5172606891194,49.5365671474483
17T0000000266771,Line,-1.3299202182972,46.7762163103947
17T000000026680C,Line,-1.3299202182972,46.7762163103947
17T000000026681A,Line,-1.3099202182972,46.7962163103947
17T-FR-00000028X,Line,3.91809211629979,48.5196743875546
17T000000026169K,Line,3.91809211629979,48.5196743875546
17T000000026170Z,Line,3.93809211629979,48.53967438755461
17T000000026732J,Line,1.74146256292775,48.9331532673774
17T000000026733H,Line,1.74146256292775,48.9331532673774
17T000000026735D,Line,1.76146256292775,48.9531532673774
17T000000026736B,Line,1.74146256292775,48.9331532673774
17T000000026726E,Line,1.74146256292775,48.9331532673774
17T0000000267298,Line,1.76146256292775,48.9531532673774
17T000000026730N,Line,1.78146256292775,48.9731532673774
17T0000000267751,Line,4.97469122087385,45.6745419156092
17T000000026777Y,Line,4.97469122087385,45.6745419156092
17T000000026778W,Line,4.97469122087385,45.6745419156092
17T0000000267808,Line,4.97469122087385,45.6745419156092
17T0000000267816,Line,4.97469122087385,45.6745419156092
17T000000026803M,Line,4.994691220873849,45.6945419156092
17T000000026802O,Line,4.994691220873849,45.6945419156092
17T0000000261334,Line,2.63144361447671,48.9671301378918
17T0000000261342,Line,2.63144361447671,48.9671301378918
17T0000000268634,Line,2.52897165567166,49.0912427938928
17T0000000268812,Line,2.35686203764443,45.3941398032396
17T000000026902K,Line,2.35686203764443,45.3941398032396
17T000000026904G,Line,2.37686203764443,45.4141398032396
17T000000026907A,Line,-0.307045357909361,47.8746769496021
17T0000000269088,Line,-0.307045357909361,47.8746769496021
17T0000000269177,Line,0.453101037833735,46.927519121077
17T000000027146R,Line,2.80197320062867,50.4504354892694
17T000000027159I,Line,2.63887178391564,44.7344979975607
17T000000027183L,Line,3.71977529154572,44.7913449259279
17T000000027184J,Line,3.71977529154572,44.7913449259279
17T000000027185H,Line,3.73977529154572,44.81134492592791
17T000000027193I,Line,2.60468354535235,46.3203740013924
17T000000027223Z,Line,6.01097812987648,49.2132297586274
17T000000027227R,Line,3.84951452589514,43.5803984807071
17T000000027228P,Line,3.86951452589514,43.60039848070711
17T000000027229N,Line,3.88951452589514,43.6203984807071
17T000000027234U,Line,4.22950917390919,44.7027862659092
17T0000000269452,Line,2.6470246166188,48.779175213201
17T000000026947Z,Line,2.6670246166188,48.799175213201
17T0000000269428,Line,2.6470246166188,48.779175213201
17T000000027028X,Line,7.00818525052157,43.5841030761031
17T-FR-00000029V,Line,5.79285266346651,49.4837963582249
17T-FR-000000309,Line,5.81285266346651,49.5037963582249
17T0000000270414,Line,2.26860411779892,48.8263529423596
17T000000027062X,Line,2.28860411779892,48.8463529423596
17T000000027264L,Line,7.55591692222331,47.907354826414704
17T-FR-000000325,Line,7.55591692222331,47.907354826414704
17T-FR-000000317,Line,7.55591692222331,47.907354826414704
17T-FR-000000333,Line,7.57591692222331,47.92735482641471
17T000000027278A,Line,1.89502025812186,48.9930987653093
17T0000000273875,Line,2.6878292734482,48.2351667148064
17T0000000273948,Line,6.02238950793092,43.277071377877
17T0000000273956,Line,6.02238950793092,43.277071377877
17T0000000273972,Line,6.0423895079309196,43.297071377877
17T0000000273964,Line,6.0423895079309196,43.297071377877
17T000000027393A,Line,6.02238950793092,43.277071377877
17T000000027437G,Line,-0.433599819141263,46.3486418988264
17T000000027439C,Line,3.40630898860318,49.0237369853135
17T000000027503T,Line,2.60730584884703,44.3872666450401
17T0000000275843,Line,3.97513849128451,49.2359824471577
17T000000027599R,Line,-1.00864169038599,47.9864352304105
17T000000027600V,Line,-1.00864169038599,47.9864352304105
17T000000027601T,Line,-0.98864169038599,48.0064352304105
17T000000027947U,Line,6.05410602256232,47.2674883311719
17T000000027983Q,Line,5.4863183129092,43.4667388496128
17T000000027982S,Line,5.4863183129092,43.4667388496128
17T000000027984O,Line,5.506318312909199,43.48673884961281
17T000000028001B,Line,6.72524615163172,45.916012197407
17T0000000280053,Line,2.10067836081814,49.391988840808
17T0000000280207,Line,2.13823682983472,43.9549122935886
17T000000028083K,Line,3.36452138801189,50.0844572734602
17T0000000280995,Line,2.8571843554264,49.7954698112995
17T000000028124W,Line,-0.666119590179123,44.7881211096757
17T000000028125U,Line,-0.646119590179123,44.8081211096757
17T0000000278346,Line,6.88193516648899,49.1970753957055
17T0000000278354,Line,6.88193516648899,49.1970753957055
17T000000028135R,Line,0.975449958769,47.573289165893
17T000000028370H,Line,2.9924832355467,50.6232915801242
17T0000000277439,Line,-2.87825551987044,48.4298975734692
17T0000000277447,Line,-2.87825551987044,48.4298975734692
17T0000000277455,Line,-2.85825551987044,48.4498975734692
17T000000028164K,Line,2.51863984348343,48.8653833174774
17T000000027796P,Line,5.01887146389949,43.8268377459967
17T000000027795R,Line,5.01887146389949,43.8268377459967
17T000000027707D,Line,2.43288509429621,49.033818012543
17T000000027708B,Line,2.43288509429621,49.033818012543
17T0000000277099,Line,2.43288509429621,49.033818012543
17T000000027710O,Line,2.45288509429621,49.053818012543
17T000000027711M,Line,2.47288509429621,49.073818012543
17T000000027712K,Line,2.49288509429621,49.093818012543
17T000000027713I,Line,2.43288509429621,49.033818012543
17T0000000276807,Line,2.45288509429621,49.053818012543
17T0000000276815,Line,2.43288509429621,49.033818012543
17T000000027704J,Line,2.43288509429621,49.033818012543
17T000000027705H,Line,2.45288509429621,49.053818012543
17T000000028372D,Line,6.35758320407137,46.9116420339936
17T000000028217P,Line,5.02297148188262,43.3612195370008
17T000000028218N,Line,5.04297148188262,43.3812195370008
17T000000027876R,Line,0.180318151099374,49.4951447076142
17T000000027877P,Line,0.180318151099374,49.4951447076142
17T000000028249C,Line,1.76279189410938,48.97137234348
17T000000028250R,Line,1.76279189410938,48.97137234348
17T000000027902F,Line,1.38691757125099,43.5282372571412
17T000000027903D,Line,1.38691757125099,43.5282372571412
17T000000027904B,Line,1.38691757125099,43.5282372571412
17T0000000279059,Line,1.38691757125099,43.5282372571412
17T0000000279067,Line,1.40691757125099,43.5482372571412
17T000000027784W,Line,0.551732457773659,49.4822298898939
17T000000027785U,Line,0.551732457773659,49.4822298898939
17T000000027840B,Line,-3.31147876646122,47.8250952764509
17T0000000278419,Line,-3.31147876646122,47.8250952764509
17T000000028299Y,Line,3.64984501241257,44.9734297136147
17T0000000282971,Line,3.64984501241257,44.9734297136147
17T000000935461Y,Line,6.58333492549211,45.2051892609565
17T0000000276297,Line,6.58333492549211,45.2051892609565
17T0000000276289,Line,6.58333492549211,45.2051892609565
17T000000028328G,Line,-0.60552889452341,45.6736884954017
17T000000028332P,Line,3.60769783657804,47.8081285640476
17T000000028333N,Line,3.62769783657804,47.8281285640476
17T000000028339B,Line,2.51372137950443,48.9438690390566
17T000000028362G,Line,5.77238970767202,43.7052831142026
17T000000028408I,Line,6.16361222770923,47.6527033280718
17T000000028421Q,Line,5.56184787770847,46.6916382394485
17T000000028442I,Line,3.84191688859928,43.6474464589607
17T000000028443G,Line,3.84191688859928,43.6474464589607
17T0000000284559,Line,0.240231374010028,47.8862787712084
17T000000028486Z,Line,2.25101835920694,48.7883720982902
17T000000028487X,Line,2.27101835920694,48.80837209829021
17T000000028532H,Line,4.96744484713878,43.4940910132988
17T0000000285377,Line,5.34321077811687,43.4467149583939
17T0000000285385,Line,5.363210778116869,43.4667149583939
17T000000028535B,Line,5.34321077811687,43.4467149583939
17T0000000285369,Line,5.363210778116869,43.4667149583939
17T0000000285814,Line,1.93059597250462,49.288126177833
17T000000028602M,Line,1.95059597250462,49.308126177833
17T-FR-000000341,Line,4.99683394530964,48.8181604679862
17T0000000286551,Line,6.17950632945797,49.2838859928795
17T000000028688N,Line,1.64118087599303,43.1206567096837
17T000000028692W,Line,4.40516361281027,45.4133062945116
17T000000028693U,Line,4.40516361281027,45.4133062945116
17T0000000287256,Line,5.21771038629995,43.5075494627301
17T0000000287264,Line,5.21771038629995,43.5075494627301
17T000000028730D,Line,0.145769062692963,46.3240499933509
17T000000028731B,Line,2.43730956203593,48.8947616526725
17T0000000287329,Line,2.45730956203593,48.9147616526725
17T000000028811D,Line,5.10106513224521,43.6733897805234
17T000000028766T,Line,0.734966758166825,49.3433196665333
17T000000028767R,Line,0.734966758166825,49.3433196665333
17T000000028769N,Line,0.754966758166825,49.3633196665333
17T000000028768P,Line,0.754966758166825,49.3633196665333
17T000000028765V,Line,0.734966758166825,49.3433196665333
17T000000028778M,Line,3.27857329181228,48.0945989767478
17T0000000288139,Line,2.68894528914137,44.7791332500644
17T000000028858O,Line,2.20029409857124,48.7203696935596
17T000000028882R,Line,0.274783299321434,49.5519592490858
17T000000028895I,Line,0.68604418208534,45.1433569417306
17T000000028936U,Line,2.57416620817759,48.9745217924036
17T000000028935W,Line,2.59416620817759,48.9945217924036
17T0000000290032,Line,3.74114619625556,47.8864289446689
17T000000029005Z,Line,3.74114619625556,47.8864289446689
17T0000000290024,Line,3.74114619625556,47.8864289446689
17T0000000288511,Line,6.26848063501277,44.469273075215
17T000000029007V,Line,5.84170713877562,45.8872241984738
17T-FR-00000069J,Line,4.43324621393046,49.453384355028
17T000000029043R,Line,4.40854290065354,45.4615308633113
17T000000029044P,Line,4.42854290065354,45.48153086331131
17T0000000291004,Line,6.00260283508546,44.0737596654332
17T0000000290966,Line,2.14333331877223,48.7303986635637
17T000000029130W,Line,6.70372481459683,49.1383381137734
17T000000029129H,Line,6.72372481459683,49.1583381137734
17T000000029164F,Line,4.33618407764443,43.8120050327007
17T0000000291792,Line,3.21209837801827,46.9910202799557
17T000000029181F,Line,5.3847810645603,43.6931641047349
17T000000029219G,Line,6.21255743027747,49.1525505197754
17T0000000292578,Line,1.51102555712196,43.5527762391051
17T0000000293396,Line,3.7163662229341,43.6331251535563
17T000000029340L,Line,3.7363662229341,43.6531251535563
17T000000029341J,Line,-1.3605720771022,49.2028833161526
17T000000029362B,Line,-1.3405720771022,49.2228833161526
17T0000000293671,Line,4.64332500410721,44.014730839721
17T000000029369Y,Line,4.663325004107209,44.034730839721
17T000000029370C,Line,4.68332500410721,44.054730839721
17T000000029371A,Line,4.703325004107209,44.074730839721
17T0000000293728,Line,4.72332500410721,44.094730839721
17T0000000293655,Line,4.64332500410721,44.014730839721
17T0000000293663,Line,4.663325004107209,44.034730839721
17T000000029377Z,Line,-1.18779192097971,49.1608971010847
17T000000029378X,Line,-1.16779192097971,49.1808971010847
17T000000029522F,Line,1.0091933126351,49.4835445953766
17T000000029532C,Line,1.59808443370797,47.7118477043526
17T000000029533A,Line,1.61808443370797,47.7318477043526
17T000000029539Z,Line,3.03729341516401,50.6762386636799
17T-FR-00000046V,Line,6.71536594106154,45.2127612521992
17T000000029541B,Line,6.32591136344114,48.3533884317244
17T-FR-00000036Y,Line,2.16078366589692,50.9491817943704
24T-V495-0000008,Line,17.838117,48.794525
24T-V496-000001Y,Line,17.838117,48.794525
24T-V483-000001Y,Line,18.51199,48.666471
24T-V275-000000D,Line,18.51199,48.666471
24T-V271-000000C,Line,18.51199,48.666471
24T-V484-000000R,Line,18.53199,48.686471
24T-V045-000000S,Line,19.909437,49.008829
24T-V429-0000005,Line,17.541749,47.884125
24T-V493-000000Q,Line,18.741158,48.55905
24T-V043-0000009,Line,17.693031,48.483118
24T-V044-0000000,Line,17.693031,48.498532
24T-V489-000000J,Line,21.189789,48.627477
24T-V488-000000S,Line,21.189789,48.627477
24T-V439-000000W,Line,17.66173,48.338059
24T-V283-000000L,Line,17.66173,48.338059
24T-V407-0000006,Line,19.49018,49.086
24T-V406-000000F,Line,19.49018,49.086
24T-V461-0000000,Line,19.49018,49.086
24T-V273-000000V,Line,21.25407,48.858002
24T-V071-000000Y,Line,21.25407,48.858002
24T-V487-0000000,Line,21.25407,48.858002
24T-V408-000000Y,Line,21.25407,48.858002
24T-V409-000000P,Line,21.25407,48.858002
24T-V426-000000W,Line,18.60413,48.233356
24T-V494-000000H,Line,19.3665,48.796984
24T-V427-000000N,Line,21.044531,48.601726
24T-V428-000000E,Line,21.044531,48.601726
24T-V498-000000I,Line,17.21922,48.111787
24T-V279-000000E,Line,17.924484,48.189043
24T-V281-0000002,Line,19.33888,49.247575
24T-V282-000000U,Line,19.35888,49.267575
24T-V405-000000O,Line,18.976028,49.091658
24T-V492-000000Z,Line,18.42569,48.206078
24T-V046-000000J,Line,18.42569,48.206078
24T-V490-000000G,Line,18.42569,48.206078
24T-V047-000000A,Line,18.44569,48.226078
24T-V425-0000004,Line,18.42569,48.206078
24T-V491-0000007,Line,18.44569,48.226078
24T-V479-000000T,Line,18.42569,48.206078
24T-V048-0000001,Line,18.42569,48.206078
24T-V049-000000T,Line,18.44569,48.226078
24T-V410-000000M,Line,21.847354,48.858041
30TAIUL220GILC-O,Line,23.57033,46.089528
30TAIUL220MINT-3,Line,23.57033,46.089528
30TAIUL220SUGA-T,Line,23.57033,46.089528
30TARAD400NADB-P,Line,21.378729,46.183663
30TARAD220CARA-3,Line,21.378729,46.183663
30TARAD220TIMI-5,Line,21.378729,46.183663
30TAREF220RIUR-5,Line,24.636734,45.327282
30TBACS400GUTI-C,Line,26.950756,46.540923
30TBACS400ROMN-Q,Line,26.950756,46.540923
30TBAMA220IERN-Y,Line,23.600188,47.633593
30TBAMA220ROSI1B,Line,23.600188,47.633593
30TBAMA220ROSI29,Line,23.620188,47.653593
30TBAMA220TIHA-R,Line,23.600188,47.633593
30TBARB220FILE-I,Line,27.97574,45.410367
30TBARU220HASD-G,Line,23.168235,45.472125
30TBRAD400BRAS-Y,Line,24.89532,44.762245
30TBRAD400TINT-R,Line,24.89532,44.762245
30TAREF220BRAD-U,Line,24.89532,44.762245
30TBRAD220PITS-W,Line,24.89532,44.762245
30TBRAD220TIRG1B,Line,24.89532,44.762245
30TBRAD220TIRG29,Line,24.89532,44.762245
30TBRAS400DIRS-Y,Line,25.641639,45.680774
30TBRAS400SIBI-1,Line,25.641639,45.680774
30TBRAZ400DIRS-1,Line,25.97213,44.89662
30TBRAZ220FUND1P,Line,25.97213,44.89662
30TBRAZ220FUND2N,Line,25.99213,44.91662
30TBRAZ220TIRG1D,Line,25.97213,44.89662
30TBRAZ220TIRG2B,Line,25.97213,44.89662
30TBRAZ220TELE-U,Line,25.97213,44.89662
30TBUCU400DOMN-Z,Line,26.157696,44.402499
